,f
743,0.0008603538459032052
744,0.0036525711965581706
745,0.003452312204317166
746,0.00020238647705779792
747,9.846777931737591e-06
748,0.007249696786447188
749,0.0021508575996165295
750,0.00023222910439763905
751,0.009426327991732215
752,-7.395770827854732e-06
753,0.00037140397439492176
754,0.005926282782755476
755,-1.570732453141143e-05
756,0.0007959312587525562
757,0.0021712750855326806
758,0.0003403039885803714
759,0.0014945894565215588
760,0.0024318178392655878
761,-9.45409443163878e-06
762,-1.5540468407678872e-05
763,-1.540436154250155e-05
764,0.004871541087975595
765,0.0051477603965276765
766,0.000373824380064782
767,0.0004788606535669194
768,0.00037871949237113975
769,0.0022549431098720773
770,0.0008388312715648583
771,0.0006917283153166916
772,0.012007866460568981
773,0.00529608021665041
774,0.003261506410075178
775,0.00036281028180210095
776,0.0006664721377204301
777,0.001858107321889554
778,1.8793523787286213e-05
779,0.007192212301185178
780,0.0012363561464712963
781,0.005297842315993741
782,0.007228726704520604
783,0.006189630292776783
784,0.007832106501838859
785,0.008160133747421474
786,-1.2834052180825332e-05
787,0.0030894843810822686
788,0.0005337470315451059
789,0.00755492572387222
790,3.7288879584705445e-05
791,0.009920058278176998
792,0.00012550650561156122
793,0.0002248167819561262
794,0.004144093931398659
795,0.001113991206278684
796,0.00028617347225442776
797,0.00932013485504776
798,0.0032026134494283517
799,0.00010397390955341387
800,3.606503850102179e-05
801,0.0037343437856643858
802,0.004657121016878225
803,0.0023551178811311232
804,0.010667932287889191
805,0.007842344742225803
806,0.00030257964026930007
807,0.0065990492067155675
808,5.943428731612382e-05
809,0.001673906927384101
810,0.006012306338663618
811,0.0002452951257096071
812,-6.96737050566648e-06
813,0.010686114780026084
814,3.619726046430865e-07
815,0.00013170413108576755
816,0.008354757479786366
817,0.0005438075944583199
818,0.0006478372599929937
819,0.0008139691249882693
820,0.007025054201538775
821,0.007314030757798312
822,-1.0462487425893012e-05
823,0.011715416063095889
824,3.6926279629773752e-06
825,0.004581876942354505
826,-1.529978043363262e-05
827,0.009465155597125439
828,0.004885103278907676
829,8.178440930853509e-06
830,0.0038615981605188833
831,2.5913374328553273e-05
832,0.0011159157337631905
833,0.010417499602277626
834,-1.2748557195890527e-05
835,0.0010803879126280037
836,0.00013488540795504456
837,0.0002190006432651129
838,0.0038029474883333426
839,0.002034996769150639
840,0.01240349923205285
841,0.001985290728529362
842,0.006775465372420386
843,0.00030583172383653255
844,0.0003877435925847948
845,0.009922344930064728
846,0.002597445723372312
847,0.0004768909210158334
848,0.006709815653388432
849,0.003001684667659309
850,-9.860527869382725e-06
851,0.008665452462250757
852,0.00010859181051978203
853,0.008028134030498624
854,0.008941236746755989
855,0.001224062754737622
856,0.008317138355354787
857,0.000889091404503973
858,0.00012444621870607824
859,0.0009502641397232612
860,0.0023351456885533214
861,0.005547454388129736
862,0.00021022232286043344
863,0.0063660553837919685
864,0.0034588914032917207
865,0.00678630748045815
866,0.009465508111192907
867,0.004994107479421908
868,0.001813434929228244
869,0.0036703280249419054
870,0.0025018781686588633
871,0.0058517713753210064
872,0.0014553458491936568
873,0.0012544089209997752
874,0.004551739281280154
875,0.007148136786497268
876,0.00867466116265589
877,-1.467822421980791e-05
878,0.001339315339209777
879,0.004553250844064032
880,0.008476076387782899
881,0.00043786233951570604
882,0.007102348225507957
883,0.0045922722704067895
