N,m,repetition,nn_probability_estimate,two_stage_probability_estimate,nn_classification_error
20000,20,56,0.22698059705256726,0.23066168788666297,0.07874
20000,20,57,0.2271492572540337,0.22858695338502974,0.077
20000,20,58,0.22707579044108966,0.2221364558272622,0.07852
20000,20,59,0.2269666787502975,0.22994523054791896,0.08172
20000,20,60,0.22691946496689744,0.2323307105929895,0.07828
20000,20,61,0.22722321240440566,0.22355346840845253,0.0795
20000,20,62,0.22696774455835464,0.2259938912988327,0.0789
20000,20,63,0.22709133047044203,0.22836660872622522,0.0807
20000,20,64,0.22720640325416597,0.23043217441257322,0.07976
20000,20,65,0.22691528822333887,0.22696874970197636,0.07994
20000,20,66,0.22721337873902925,0.22283043901907537,0.07798
20000,20,67,0.22697936449564363,0.22855344627067115,0.08166
20000,20,68,0.22692392961318342,0.2265350474738334,0.08016
20000,20,69,0.22704245415181287,0.22518345722596228,0.0807
20000,20,70,0.22685173145388318,0.22137347305628494,0.08026
20000,20,71,0.2270346150278524,0.23160393321803535,0.08066
20000,20,72,0.2269830246888694,0.2257411655047522,0.07932
20000,20,73,0.22713881336530506,0.23047668254412176,0.0802
20000,20,74,0.22728381796445166,0.23042428022705794,0.08048
20000,20,75,0.22703884982899447,0.22778452545896719,0.08102
20000,20,76,0.2270992173645877,0.22257241042558795,0.07934
20000,20,77,0.22673228817578894,0.22860318808882354,0.08248
20000,20,78,0.22690107025506312,0.22511267963216192,0.07874
20000,20,79,0.22691483482820818,0.22815825105105475,0.0788
20000,20,80,0.22710576224996706,0.2284625161934739,0.08176
20000,20,81,0.22694626983036748,0.22690965143729386,0.08116
20000,20,82,0.22709316249772296,0.234292627756832,0.08074
20000,20,83,0.22706822957069175,0.22759290002891913,0.07992
20000,20,84,0.22697391253678395,0.22403588285259268,0.08048
20000,20,85,0.22703433553514074,0.22310261530338857,0.07718
20000,20,86,0.22685420707437923,0.22905950156249993,0.07974
20000,20,87,0.2269910575512052,0.2291384148943738,0.07938
20000,20,88,0.22722561156664414,0.22829550429847018,0.07924
20000,20,89,0.2274501863238174,0.22981237367028284,0.08108
20000,20,90,0.22722062180296204,0.22429799352105928,0.0789
20000,20,91,0.22682213467968934,0.22925291856441873,0.0815
20000,20,92,0.22703790200644094,0.22911884048915018,0.07984
20000,20,93,0.22705826547287378,0.22220956355411836,0.077
20000,20,94,0.22711481235963848,0.22780864616033414,0.0818
20000,20,95,0.22708332834431944,0.2286792140597131,0.07952
20000,20,96,0.2268454454885712,0.23013355243629027,0.07882
20000,20,97,0.22707202337716356,0.22249688232937276,0.07972
20000,20,98,0.2267487356274951,0.224749923178894,0.08054
20000,20,99,0.22682103721671917,0.2241352309295573,0.08016
